Id,HotelName,Provider,CityName,CountryCode,CheckInDate,CheckOutDate,IsGuaranteed,Price
873725,Moxy Bandung,KB,Bandung,ID,10/30/2025,10/31/2025,TRUE,1415211.56
873726,d’primahotel Airport Jakarta Terminal 1A,JV,Tangerang,ID,11/22/2025,11/23/2025,TRUE,883297.06
873727,Four Points by Sheraton Bandung,KB,Bandung,ID,10/31/2025,11/1/2025,TRUE,1730000
873728,BATIQA Hotel Pekanbaru,KB,Pekanbaru,ID,10/29/2025,10/30/2025,TRUE,596000
873729,Courtyard by Marriott Shenzhen Bay,FR,Shenzhen,CN,11/23/2025,11/27/2025,FALSE,9662685
873730,Courtyard by Marriott Shenzhen Bay,FR,Shenzhen,CN,11/28/2025,11/29/2025,FALSE,1964406
873731,Bela Hotel Ternate,JV,Ternate,ID,10/29/2025,11/7/2025,TRUE,6440557.5
873732,Hotel Santika Batam,KB,Batam,ID,11/10/2025,11/11/2025,FALSE,755000
873733,Avissa Suites,JV,Jakarta,ID,11/2/2025,11/11/2025,TRUE,5656901.89
873734,Yellow Star Hotel - Ambarrukmo,FR,Yogyakarta,ID,10/29/2025,10/30/2025,TRUE,441016
873735,MAXONE Vivo Palembang,DIDA,Palembang,ID,10/29/2025,10/30/2025,TRUE,464622
873736,Park 5,KB,Jakarta,ID,10/29/2025,10/31/2025,TRUE,1360000
873737,House Sangkuriang Bandung,FR,Bandung,ID,11/3/2025,11/5/2025,FALSE,1339110
873738,Ra Premiere Simatupang,DOTW,Jakarta,ID,11/2/2025,11/8/2025,TRUE,0
873739,YMCA Penang,FR,Penang,MY,11/11/2025,11/14/2025,TRUE,2057333
873740,HARRIS Hotel Pontianak,JV,Pontianak,ID,11/3/2025,11/6/2025,FALSE,1581135.7
873741,Grand Zuri Ketapang,JV,Ketapang,ID,11/3/2025,11/12/2025,TRUE,5393437.2
873742,Sanur Resort Watujimbar,KB,Bali,ID,11/18/2025,11/20/2025,FALSE,3670000
873743,Grand Mercure Bandung Setiabudi,KB,Bandung,ID,11/2/2025,11/5/2025,TRUE,3925096.45
873744,HARRIS Hotel Samarinda,JV,Samarinda,ID,11/3/2025,11/5/2025,TRUE,1415142.4
873745,Tijili Benoa,KB,Bali,ID,11/21/2025,11/23/2025,FALSE,1926000
873746,The Trans Luxury Hotel,KB,Bandung,ID,10/29/2025,11/1/2025,TRUE,5230575
873747,Cordia Hotel Makassar Airport,JV,Makassar,ID,10/31/2025,11/1/2025,TRUE,475203
873748,favehotel Sunset Seminyak,DIDA,Bali,ID,11/10/2025,11/13/2025,TRUE,1228206
873749,Ashley Tugu Tani,JV,Jakarta,ID,10/29/2025,10/30/2025,TRUE,1038205.61
873750,Amaris Hotel Bandara Soekarno-Hatta,DOTW,Tangerang,ID,11/1/2025,11/2/2025,TRUE,0
873751,Wyndham Opi Hotel Palembang,KB,Palembang,ID,11/10/2025,11/12/2025,FALSE,1786000
873752,Cordia Hotel Makassar Airport,CM,Makassar,ID,11/1/2025,11/2/2025,TRUE,495000
873753,Grage Hotel Cirebon,KB,Cirebon,ID,10/29/2025,10/30/2025,TRUE,1279200
873754,DoubleTree by Hilton Surabaya,KB,Surabaya,ID,10/30/2025,10/31/2025,TRUE,1495000
873755,Cordia Hotel Makassar Airport,KB,Makassar,ID,11/19/2025,11/20/2025,FALSE,395637.86
873756,Hilton Zhengzhou,FR,Zhengzhou,CN,10/30/2025,11/1/2025,TRUE,2641065
873757,Fajar Inn Mitra RedDoorz,JV,Depok,ID,10/29/2025,10/30/2025,TRUE,212342.43
873758,Indigo Bandung Dago Pakar,JV,Bandung,ID,10/29/2025,11/1/2025,TRUE,5604000.01
873759,Hotel Dafam Cilacap,KB,Cilacap,ID,10/29/2025,10/31/2025,TRUE,676000
873760,PEPABRI HOTEL & RESORT,JV,Kuningan,ID,10/29/2025,10/30/2025,TRUE,500178.93
873761,Luminor Hotel Padjadjaran Bogor,KB,Bogor,ID,10/31/2025,11/1/2025,TRUE,1177693.34
873762,Swiss-Belhotel Serpong,JV,Tangerang,ID,10/30/2025,10/31/2025,TRUE,763269.12
873763,Bumi Surabaya City Resort,JV,Surabaya,ID,11/3/2025,11/7/2025,TRUE,3058376.38
873764,favehotel Sudirman Bojonegoro,JV,Bojonegoro,ID,10/29/2025,10/30/2025,TRUE,560723.65
873765,ASTON Palembang Hotel & Conference Center,JV,Palembang,ID,11/4/2025,11/5/2025,FALSE,673778
873766,Hilton Zhengzhou,FR,Zhengzhou,CN,10/30/2025,11/1/2025,TRUE,2342194
873767,Hotel Emerald,JV,Ternate,ID,10/30/2025,11/1/2025,TRUE,2185354.63
873768,ARTOTEL Thamrin Jakarta,KB,Jakarta,ID,11/6/2025,11/7/2025,FALSE,6487880.63
873769,ASTON Serang Hotel & Convention Center,JV,Serang,ID,10/30/2025,10/31/2025,TRUE,817192.36
873770,Parkside Alhambra Hotel,KB,Banda Aceh,ID,10/29/2025,10/30/2025,TRUE,455579.7
873771,Amaia Hotel,KB,Lombok,ID,10/29/2025,11/3/2025,TRUE,1225000
873772,Hotel NEO Denpasar,FR,Bali,ID,10/29/2025,11/1/2025,TRUE,3541214
873773,ibis Styles Bandung Grand Central,KB,Bandung,ID,10/29/2025,10/30/2025,TRUE,787596.3
873774,ASTON Serang Hotel & Convention Center,DOTW,Serang,ID,10/30/2025,10/31/2025,TRUE,0
873775,ibis Styles Bogor Raya,KB,Bogor,ID,10/29/2025,10/31/2025,TRUE,1600000
873776,Grand Swiss-Belhotel Darmo Surabaya,HB,Surabaya,ID,10/30/2025,11/1/2025,TRUE,1853945
873777,Courtyard by Marriot Bandung Dago,JV,Bandung,ID,11/11/2025,11/14/2025,FALSE,10160739.88
873778,Blue Sky Hotel Balikpapan,JV,Balikpapan,ID,10/29/2025,10/31/2025,TRUE,1736972.16
873779,Bigland Hotel International & Convention Hall,KB,Bogor,ID,10/29/2025,10/30/2025,TRUE,680000
873780,Swiss-Belinn Airport Surabaya,KB,Surabaya,ID,10/29/2025,10/30/2025,TRUE,832735.44
873781,Grand Tryas Hotel,JV,Cirebon,ID,10/29/2025,10/30/2025,TRUE,847703.95
873782,Cakra Kusuma Hotel Yogyakarta,DOTW,Yogyakarta,ID,10/31/2025,11/2/2025,TRUE,0
873783,Mercure Surabaya Manyar,DIDA,Surabaya,ID,11/2/2025,11/4/2025,TRUE,1406086
873784,Syailendra Hotel Syariah,DIDA,Jepara,ID,11/3/2025,11/5/2025,FALSE,947380
873785,RA Suites Simatupang Jakarta,KB,Jakarta,ID,10/29/2025,10/31/2025,TRUE,2555841.6
873786,Vasaka Hotel Makassar,JV,Makassar,ID,10/29/2025,10/31/2025,TRUE,1177433.1
873787,EL Hotel Bandung,JV,Bandung,ID,10/29/2025,10/31/2025,TRUE,2597882
873788,Aston Gejayan Yogyakarta Hotel and Conference Center,KB,Yogyakarta,ID,10/30/2025,11/2/2025,TRUE,3280034.98
873789,favehotel Pluit Junction,FR,Jakarta,ID,10/31/2025,11/2/2025,TRUE,854484
873790,Lotusa Batulicin by Swiss-Belhotel,KB,Batulicin,ID,10/29/2025,10/30/2025,TRUE,1831398
873791,Grand Anugerah Lampung,DIDA,Bandar Lampung,ID,11/4/2025,11/6/2025,FALSE,1184554
873792,Hilton Bandung,JV,Bandung,ID,10/29/2025,10/31/2025,TRUE,3231841.36
873793,d’primahotel Airport Jakarta Terminal 1A,KB,Tangerang,ID,10/30/2025,10/31/2025,TRUE,717350.24
873794,Mercure Samarinda,JV,Samarinda,ID,11/3/2025,11/6/2025,TRUE,3145034.77
873795,The Luxton Bandung,JV,Bandung,ID,10/30/2025,10/31/2025,TRUE,1155832.69
873796,Fieris Hotel & Convention Kertajati,JV,Majalengka,ID,10/29/2025,10/30/2025,TRUE,527889.2
873797,Swiss-Belinn Airport Surabaya,KB,Surabaya,ID,10/29/2025,10/30/2025,TRUE,1030133.65
873798,Savana Hotel and Convention Malang,JV,Malang,ID,10/29/2025,10/30/2025,TRUE,637652.4
873799,Novotel Makassar Grand Shayla,FR,Makassar,ID,11/5/2025,11/7/2025,TRUE,3037709
873800,Grand Jatra Hotel Balikpapan,KB,Balikpapan,ID,10/30/2025,10/31/2025,TRUE,993225
873801,Pangeran Pekanbaru Hotel,FR,Pekanbaru,ID,11/4/2025,11/5/2025,FALSE,796999
873802,The Luxton Cirebon Hotel & Convention,KB,Cirebon,ID,10/30/2025,10/31/2025,TRUE,1132625
873803,Mercure Jayapura,KB,Jayapura,ID,10/29/2025,10/30/2025,TRUE,833862.98
873804,favehotel Sorong,DIDA,Sorong,ID,10/30/2025,10/31/2025,TRUE,1168468
873805,Amaris Hotel Bandara Soekarno-Hatta,KB,Tangerang,ID,11/16/2025,11/17/2025,TRUE,404141.1
873806,Bigland Hotel International & Convention Hall,JV,Bogor,ID,11/3/2025,11/6/2025,FALSE,2380583.76
873807,Swiss-Belexpress Yogyakarta,KB,Yogyakarta,ID,10/29/2025,10/30/2025,TRUE,465637
873808,Harris Hotel and Convention Solo,JV,Solo,ID,10/29/2025,10/30/2025,TRUE,855240.67
873809,Ascott Orchard Singapore,TBO,Singapore City,SG,12/26/2025,12/29/2025,TRUE,10691922.96
873810,Fieris Hotel Rawamangun,JV,Jakarta,ID,11/3/2025,11/6/2025,FALSE,1824690.16
873811,The Jayakarta Yogyakarta Hotel & Spa,JV,Yogyakarta,ID,10/29/2025,10/31/2025,TRUE,753221.86
873812,Swiss-Belinn Singkawang,JV,Singkawang,ID,11/1/2025,11/2/2025,TRUE,2607499.29
873813,Svarga Resort,DOTW,Lombok,ID,10/31/2025,11/2/2025,TRUE,0
873814,Emerald Garden International Hotel,JV,Medan,ID,11/3/2025,11/7/2025,FALSE,2315241.6
873815,Swiss-Belresort Belitung,KB,Belitung,ID,11/6/2025,11/8/2025,FALSE,1382622.5
873816,Swiss-Belhotel Makassar,CM,Makassar,ID,11/7/2025,11/9/2025,FALSE,1475000
873817,Hotel 88 Fatmawati,JV,Jakarta,ID,10/30/2025,10/31/2025,TRUE,549044.33
873818,Hotel Santika Pasir Koja Bandung,JV,Bandung,ID,11/7/2025,11/9/2025,FALSE,1236763.99
873819,Hotel Daily Inn,JV,Jakarta,ID,11/4/2025,11/5/2025,FALSE,825956.08
873820,Harper Palembang,KB,Palembang,ID,11/3/2025,11/6/2025,TRUE,2202380.53
873821,Aryaduta Bandung,KB,Bandung,ID,10/29/2025,10/31/2025,TRUE,2120000
873822,Aston Jayapura Hotel & Convention Center,FR,Jayapura,ID,11/7/2025,11/8/2025,FALSE,1254281
873823,ibis Semarang Simpang Lima,DOTW,Semarang,ID,11/3/2025,11/7/2025,FALSE,0
873825,Royal Jelita Hotel Banjarmasin,JV,Banjarmasin,ID,10/29/2025,10/30/2025,TRUE,675149.72
873826,Harper Premier Nagoya - Batam,JV,,ID,11/2/2025,11/6/2025,TRUE,2979903.33
873827,Lorin Hotel Sentul,JV,Bogor,ID,10/31/2025,11/1/2025,TRUE,1220877.93
873828,Victoria Boutique Residence,DOTW,Malang,ID,10/29/2025,10/31/2025,TRUE,0
873829,Santika Premiere Dyandra Hotel & Convention Medan,JV,Medan,ID,11/2/2025,11/8/2025,TRUE,4284000
873830,Hotel Santika Batam,KB,Batam,ID,10/30/2025,10/31/2025,TRUE,846929.2
873831,"voco Bandung Setiabudi, an IHG Hotel",KB,Bandung,ID,10/30/2025,10/31/2025,TRUE,1225000
873832,favehotel Prabumulih,KB,prabumulih,ID,11/3/2025,11/6/2025,TRUE,1537325.75
873833,Cordia Hotel Surabaya Airport,JV,Sidoarjo,ID,11/19/2025,11/20/2025,TRUE,561545.39
873834,Renaissance Bali Uluwatu Resort and Spa,JV,Bali,ID,10/30/2025,11/1/2025,TRUE,5563414.04
873835,Aston Samarinda Hotel and Convention Center,JV,Samarinda,ID,11/6/2025,11/7/2025,FALSE,824868.08
873836,Choice City Hotel,FR,Surabaya,ID,10/29/2025,10/30/2025,TRUE,1113155
873837,Ciganjur Express Hotel,CM,Jakarta,ID,1/3/2026,1/4/2026,FALSE,200000
873838,Bigland Hotel International & Convention Hall,JV,Bogor,ID,11/3/2025,11/6/2025,TRUE,2775691.8
873839,Cordia Hotel Makassar Airport,JV,Makassar,ID,11/4/2025,11/5/2025,FALSE,480562.25
873840,Verse Hotel Cirebon,JV,Cirebon,ID,10/29/2025,10/30/2025,TRUE,787532.82
873841,Grand Anugerah Lampung,DIDA,Bandar Lampung,ID,10/29/2025,10/31/2025,TRUE,1134704
873842,Mercure Surabaya Manyar,JV,Surabaya,ID,11/2/2025,11/4/2025,TRUE,1417211.26
873843,Novotel Lampung,KB,Bandar Lampung,ID,10/29/2025,10/30/2025,TRUE,1270000
873844,Hotel Majapahit Surabaya - MGallery Collection,KB,Surabaya,ID,10/29/2025,10/30/2025,TRUE,1470000
873845,Hotel Dafam Cilacap,KB,Cilacap,ID,10/29/2025,10/30/2025,TRUE,365570.52
873846,Pan Pacific Suzhou,JV,Suzhou,CN,12/11/2025,12/13/2025,FALSE,1393.14
873847,Bungur Inn Syariah,DIDA,Jakarta,ID,11/2/2025,11/4/2025,TRUE,695160
873848,Grand Jatra Hotel Balikpapan,KB,Balikpapan,ID,10/29/2025,10/31/2025,TRUE,2259143.29
873849,Adimulia Hotel Medan,KB,Medan,ID,11/4/2025,11/6/2025,FALSE,6438000
873850,THE 1O1 Bandung Dago,KB,Bandung,ID,10/29/2025,10/30/2025,TRUE,1109277.19
873852,Amaris Hotel Padjajaran Bogor,KB,Bogor,ID,11/4/2025,11/7/2025,FALSE,2550000
873853,Lynn Hotel Serang,JV,Serang,ID,11/5/2025,11/7/2025,TRUE,869565.34
873854,Anara Sky Kualanamu,FR,Medan,ID,10/30/2025,10/31/2025,TRUE,664771
873855,Pacific Hotel,JV,Ambon,ID,10/30/2025,10/31/2025,TRUE,289662.02
873856,Sahid Mutiara Karawaci,JV,Tangerang,ID,11/16/2025,11/19/2025,FALSE,938700
873857,Surya Yudha Hotel Purwokerto,DIDA,Purwokerto,ID,10/29/2025,10/31/2025,TRUE,1285649
873858,d’primahotel Airport Jakarta 2,HB,Jakarta,ID,11/6/2025,11/7/2025,TRUE,1198832
873859,ibis Styles Solo,DOTW,Solo City,ID,11/6/2025,11/8/2025,TRUE,0
873860,Aryaduta Bandung,KB,Bandung,ID,10/29/2025,11/1/2025,TRUE,4430965.24
873861,Swiss-Belinn Bogor,KB,Bogor,ID,11/6/2025,11/7/2025,TRUE,895132.5
873862,FOX Hotel Gorontalo,KB,Gorontalo,ID,10/29/2025,11/1/2025,TRUE,2066400
873863,LK Pemuda Semarang Hotel & Residences,HB,Semarang,ID,10/30/2025,11/2/2025,TRUE,3338144
873864,Orchardz Hotel Gajahmada – Pontianak,KB,Pontianak,ID,10/30/2025,10/31/2025,TRUE,505000
873865,Four Points by Sheraton Makassar,JV,Makassar,ID,11/12/2025,11/14/2025,TRUE,3367553.3
873866,LK Pemuda Semarang Hotel & Residences,DIDA,Semarang,ID,10/30/2025,11/2/2025,TRUE,3230097
873867,JW Marriott Hotel Surabaya,FR,Surabaya,ID,11/3/2025,11/4/2025,FALSE,2141388
873868,Gaia Cosmo Hotel Yogyakarta,JV,Yogyakarta,ID,10/29/2025,10/30/2025,TRUE,861837.46
873869,Orchardz Hotel Gajahmada – Pontianak,FR,Pontianak,ID,10/30/2025,10/31/2025,TRUE,573905
873870,Grand Whiz Hotel Nusa Dua Bali,JV,Bali,ID,11/21/2025,11/22/2025,TRUE,1681806.4
873871,Novotel Bogor Golf Resort & Convention Center,JV,Bogor,ID,10/30/2025,10/31/2025,TRUE,1406613.68
873872,Adimulia Hotel Medan,JV,Medan,ID,10/30/2025,11/1/2025,TRUE,2623234.14
873873,Hotel NEO+ Green Savana Sentul City,JV,Bogor,ID,10/31/2025,11/1/2025,TRUE,1078779
873874,ibis Abu Dhabi Gate,KB,Abu Dhabi,AE,11/2/2025,11/6/2025,TRUE,33274100.2
873875,ibis Palembang Sanggar,DOTW,Palembang,ID,11/3/2025,11/7/2025,TRUE,0
873876,Luminor Hotel Jemursari Surabaya,KB,Surabaya,ID,10/30/2025,10/31/2025,TRUE,531462.5
873877,Pullman Bandung Grand Central,JV,Bandung,ID,11/5/2025,11/8/2025,TRUE,3938637.67
873878,Pullman Bandung Grand Central,JV,Bandung,ID,11/5/2025,11/8/2025,TRUE,3938637.67
873879,Horison Ultima Suites & Residences Rasuna Jakarta,KB,Jakarta,ID,10/30/2025,11/1/2025,TRUE,1763410
873880,Best Western Premier The Hive,FR,Jakarta,ID,10/30/2025,10/31/2025,TRUE,856831
873881,Park 5,KB,Jakarta,ID,10/29/2025,10/30/2025,TRUE,690000
873882,Hotel Tosari,DIDA,Malang,ID,11/20/2025,11/22/2025,FALSE,1015264
873883,The Luxton Bandung,KB,Bandung,ID,10/29/2025,10/30/2025,TRUE,913348.8
873884,ibis Styles Jakarta Airport,JV,Tangerang,ID,10/30/2025,10/31/2025,TRUE,1876129.64
873885,ibis Styles Cikarang,DOTW,Cikarang,ID,10/29/2025,10/30/2025,TRUE,0
873886,favehotel Olo - Padang,JV,Padang,ID,11/3/2025,11/4/2025,TRUE,449888.75
873887,The Akmani Hotel Jakarta,KB,Jakarta,ID,11/1/2025,11/2/2025,TRUE,870000
873888,ibis Padang,KB,Padang,ID,10/29/2025,10/30/2025,TRUE,521511.06
873889,Citihub Hotel @Kediri,DIDA,Kediri,ID,10/29/2025,10/31/2025,TRUE,3422460
873890,Anju Cottage,JV,Samosir,ID,10/31/2025,11/2/2025,TRUE,1001209.29
873891,Regantris Hotel Surabaya,JV,Surabaya,ID,10/29/2025,10/30/2025,TRUE,444904.88
873892,Swiss-Belinn Medan,JV,Medan,ID,10/29/2025,10/30/2025,TRUE,608768
873893,YELLO Hotel Harbour Bay Batam,JV,Batam,ID,10/29/2025,10/31/2025,TRUE,2411865.88
873894,Art Deco Luxury Hotel & Residence,HB,Bandung,ID,10/30/2025,11/1/2025,TRUE,2501666
873895,The Alana Hotel & Conference Center Malioboro,JV,Yogyakarta,ID,11/4/2025,11/5/2025,TRUE,733156.19
873896,Luminor Hotel Jemursari Surabaya,KB,Surabaya,ID,10/30/2025,10/31/2025,TRUE,618587.5
873897,Somerset Kuala Lumpur,KB,Kuala Lumpur,MY,11/5/2025,11/7/2025,FALSE,4435263.71
873898,Grand Hyatt Hangzhou,DOTW,Hangzhou,CN,12/19/2025,12/21/2025,FALSE,0
873899,The Akmani Hotel Jakarta,KB,Jakarta,ID,11/2/2025,11/4/2025,TRUE,1725750
873900,Hotel NEO+ Green Savana Sentul City,JV,Bogor,ID,10/31/2025,11/1/2025,TRUE,1228355.72
873901,Beverly Hotel Batam,JV,Batam,ID,10/30/2025,10/31/2025,TRUE,394499
873902,HARRIS Hotel Pontianak,JV,Pontianak,ID,11/3/2025,11/6/2025,TRUE,2259846.05
873903,The Trans Luxury Hotel,KB,Bandung,ID,10/29/2025,11/1/2025,TRUE,4407177.6
873904,ibis Styles Bandung Grand Central,JV,Bandung,ID,11/4/2025,11/7/2025,FALSE,2537360.42
873905,Bali Nusa Dua Hotel,DOTW,Bali,ID,11/12/2025,11/14/2025,TRUE,0
873906,The Akmani Hotel Jakarta,KB,Jakarta,ID,11/6/2025,11/7/2025,TRUE,862875
873907,Amaris Hotel Ambon,KB,Ambon,ID,10/30/2025,10/31/2025,TRUE,444108.53
873908,Karlita Hotel Tegal,TBO,Tegal,ID,10/30/2025,10/31/2025,TRUE,667011.64
873909,Swiss-Belhotel Danum Palangkaraya,JV,Palangkaraya,ID,11/12/2025,11/15/2025,FALSE,2289807.36
873910,Alltrue Hotel Bintan - Tanjung Pinang,JV,Tanjungpinang,ID,10/31/2025,11/2/2025,TRUE,860243.2
873911,Luminor Hotel Sidoarjo,KB,Sidoarjo,ID,10/30/2025,10/31/2025,TRUE,1277621.1
873912,Amaris Hotel Tebet Jakarta,KB,Jakarta,ID,11/2/2025,11/7/2025,TRUE,2100000
873913,Lotus Garden Hotel,JV,Kediri,ID,10/30/2025,10/31/2025,TRUE,362450.2
873914,Horison Kota Lama Semarang,FR,Semarang,ID,10/30/2025,10/31/2025,TRUE,316488
873915,Novotel Bogor Golf Resort & Convention Center,JV,Bogor,ID,10/31/2025,11/2/2025,TRUE,2995554.12
873916,Manhattan Hotel Jakarta,JV,Jakarta,ID,10/31/2025,11/1/2025,TRUE,1172929.23
873917,MAXONE Vivo Palembang,DIDA,Palembang,ID,10/29/2025,10/31/2025,TRUE,938948
873918,Adimulia Hotel Medan,KB,Medan,ID,11/4/2025,11/5/2025,FALSE,1073000
873919,Orchardz Hotel Bandara Jakarta,KB,Tangerang,ID,11/8/2025,11/9/2025,TRUE,638062.5
873920,Swiss-Belcourt Bogor,JV,Bogor,ID,10/29/2025,10/31/2025,TRUE,2403830
873921,Swiss-Belinn Tunjungan Surabaya,DOTW,Surabaya,ID,10/30/2025,11/3/2025,TRUE,0
873922,Azana Garden Hill Resort Blora,JV,Blora,ID,11/3/2025,11/6/2025,TRUE,1758296.1
873923,Amaris Hotel Ambon,KB,Ambon,ID,10/30/2025,10/31/2025,TRUE,435070.91
873924,Azana Style Hotel Madura,FR,Madura,ID,10/30/2025,10/31/2025,TRUE,1310379
873925,ibis Styles Bandung Grand Central,JV,Bandung,ID,10/30/2025,11/1/2025,TRUE,1710368.05
873926,Ashley Hotel Wahid Hasyim Jakarta,JV,Jakarta,ID,10/30/2025,11/1/2025,TRUE,2595716.85
873927,Blue Sky Hotel Petamburan,FR,Jakarta,ID,11/9/2025,11/17/2025,FALSE,8097155
873928,ibis Pontianak City Center,DOTW,Pontianak,ID,11/5/2025,11/7/2025,TRUE,0
873929,BATIQA Hotel Pekanbaru,JV,Pekanbaru,ID,10/30/2025,10/31/2025,TRUE,703205.41
873930,Laska Hotel Subang,JV,Bogor,ID,10/30/2025,10/31/2025,TRUE,928076.73
873931,Sofitel Bali Nusa Dua Beach Resort,KB,Bali,ID,11/9/2025,11/11/2025,TRUE,6684132.35
873932,Grand Swiss-Belhotel Darmo Surabaya,JV,Surabaya,ID,10/29/2025,10/30/2025,TRUE,2750267.7
873933,Swiss-Belinn Balikpapan,FR,Balikpapan,ID,11/3/2025,11/5/2025,TRUE,1085244
873934,Hermes Palace Hotel Medan,KB,Medan,ID,10/31/2025,11/4/2025,TRUE,2004000
873935,ASTON Serang Hotel & Convention Center,FR,Serang,ID,10/30/2025,10/31/2025,TRUE,865273
873936,Azana Style Hotel Madura,FR,Madura,ID,10/30/2025,10/31/2025,TRUE,655190
873937,Alodia Hotel Lampung,JV,Bandar Lampung,ID,11/2/2025,11/4/2025,TRUE,778814.27
873938,Metland Hotel Cirebon by Horison,KB,Cirebon,ID,10/30/2025,10/31/2025,TRUE,1500614.06
873939,Choice City Hotel,FR,Surabaya,ID,10/30/2025,10/31/2025,TRUE,2654555
873940,Ashley Tanah Abang,KB,Jakarta,ID,10/29/2025,10/31/2025,TRUE,2286802.55
873941,The Luxton Bandung,JV,Bandung,ID,10/29/2025,10/31/2025,TRUE,2467844.68
873943,Swiss-Belinn Balikpapan,FR,Balikpapan,ID,11/3/2025,11/5/2025,TRUE,1183187
873944,Azana Style Hotel Madura,FR,Madura,ID,10/30/2025,10/31/2025,TRUE,608036
873945,Dafam Hotel Pekanbaru Riau,KB,Pekanbaru,ID,10/31/2025,11/1/2025,TRUE,2012000
873946,Metland Hotel Cirebon by Horison,KB,Cirebon,ID,10/30/2025,10/31/2025,TRUE,500204.68
873947,favehotel Bitung - North Sulawesi,TBO,Bitung,ID,10/30/2025,11/4/2025,TRUE,2237534.86
873948,"Miers Kuningan, ARTOTEL Curated Jakarta",KB,Jakarta,ID,11/17/2025,11/22/2025,FALSE,3403000
873949,Solo Paragon Hotel and Residences,JV,Solo City,ID,11/1/2025,11/2/2025,TRUE,764476.6
873950,Novotel Palembang Hotel & Residence,JV,Palembang,ID,11/3/2025,11/5/2025,FALSE,6024478.8
873951,Aston Canggu Beach Resort,KB,Bali,ID,10/29/2025,10/31/2025,TRUE,3091340.63
873952,Grand Aston Puncak Hotel & Resort,JV,Puncak,ID,11/2/2025,11/3/2025,TRUE,1403880.93
873953,Santika Premiere Dyandra Hotel & Convention Medan,KB,Medan,ID,11/14/2025,11/16/2025,FALSE,1390000
873954,favehotel Sudirman Bojonegoro,JV,Bojonegoro,ID,10/30/2025,10/31/2025,TRUE,428122.23
873955,Hotel Santika Blitar,JV,Blitar,ID,11/3/2025,11/4/2025,TRUE,575027.43
873956,Cordela Hotel Cirebon,JV,Cirebon,ID,10/30/2025,10/31/2025,TRUE,527565.94
873957,The Zuri Dumai,KB,Dumai,ID,10/29/2025,10/31/2025,TRUE,1308312.55
873958,POP! Hotel Banjarmasin,JV,Banjarmasin,ID,10/29/2025,10/30/2025,TRUE,399893.76
873959,POP! Hotel Banjarmasin,JV,Banjarmasin,ID,10/29/2025,10/30/2025,TRUE,399893.76
873960,ARTOTEL Yogyakarta,KB,Yogyakarta,ID,11/5/2025,11/6/2025,FALSE,649440
873961,Hilton Singapore Orchard,DOTW,Singapore City,SG,10/30/2025,10/31/2025,TRUE,0
873962,POP! Hotel Kelapa Gading Jakarta,KB,Jakarta,ID,11/1/2025,11/2/2025,TRUE,424473
873963,THE 1O1 Malang OJ,KB,Malang,ID,10/29/2025,10/30/2025,TRUE,1256517.6
873964,Pullman Bandung Grand Central,KB,Bandung,ID,10/30/2025,10/31/2025,TRUE,1796346.55
873965,HARRIS Hotel & Conventions Gubeng Surabaya,KB,Surabaya,ID,10/30/2025,10/31/2025,TRUE,694000
873966,Art Deco Luxury Hotel & Residence,JV,Bandung,ID,10/30/2025,11/1/2025,TRUE,2336720.43
873967,Hotel 88 Jember,KB,Jember,ID,10/29/2025,10/30/2025,TRUE,329332.5
873968,Aria Gajayana Hotel Malang,FR,Malang,ID,11/10/2025,11/11/2025,TRUE,657859
873969,Hotel Santika Premiere Semarang,KB,Semarang,ID,11/16/2025,11/17/2025,FALSE,1564250
873970,Hotel NEO+ Balikpapan,KB,Balikpapan,ID,10/29/2025,10/31/2025,TRUE,1013942.62
873971,ibis Styles Bandung Grand Central,JV,Bandung,ID,10/29/2025,11/1/2025,TRUE,2584785.85
873972,Batam City Hotel,FR,Batam,ID,11/24/2025,11/29/2025,FALSE,4345973
873973,Novotel Samator Surabaya Timur,DOTW,Surabaya,ID,10/30/2025,10/31/2025,TRUE,0
873974,JW Marriott Hotel Medan,DOTW,Medan,ID,10/30/2025,11/1/2025,TRUE,0
873975,Grand Mercure Batam Centre,KB,Batam,ID,10/30/2025,11/1/2025,TRUE,3128536.08
873976,Four Points by Sheraton Balikpapan,DIDA,Balikpapan,ID,11/3/2025,11/5/2025,TRUE,7577139
873977,Pangeran Pekanbaru Hotel,JV,Pekanbaru,ID,10/30/2025,10/31/2025,TRUE,926296
873978,Swiss-Belcourt Lombok,TBO,Lombok,ID,12/19/2025,12/20/2025,FALSE,893817.96
873979,Hotel NEO Puri Indah,JV,Jakarta,ID,11/3/2025,11/7/2025,TRUE,2024312.4
873980,Batam City Hotel,JV,Batam,ID,11/24/2025,11/29/2025,FALSE,2589051.39
873981,Hip Hope Hotel,JV,Banda Aceh,ID,10/29/2025,10/30/2025,TRUE,428883.84
873982,The Zuri Baturaja,KB,Baturaja,ID,10/30/2025,10/31/2025,TRUE,1027769.55
873983,favehotel Bitung - North Sulawesi,FR,Bitung,ID,10/31/2025,11/4/2025,TRUE,1799967
873984,Janevalla Bandung,KB,Bandung,ID,10/29/2025,10/31/2025,TRUE,2690346.82
873985,The Batik Hotel Ternate,JV,Ternate,ID,10/31/2025,11/1/2025,TRUE,678975.93
873986,HARRIS Hotel & Conventions Denpasar Bali,KB,Bali,ID,11/10/2025,11/11/2025,FALSE,710776
